,Unnamed: 0,id,title,tags
493,493,453,A Beautiful Mind,"drama romanc individu schizophrenia massachusett loveofone'slif intellig mathematician marketeconomi economictheori princetonuniv nobelpr mathematicaltheorem m.i.t. mathemat delu johnnash williamparch alicianash dr.rosen charl ronhoward at princeton university, john nash struggl to make a worthwhil contribut to serv as hi legaci to the world of mathematics. he final make a revolutionari breakthrough that will eventu earn him the nobel prize. after graduat school he turn to teaching, becom romant involv with hi student alicia. meanwhil the govern ask hi help with break soviet codes, which soon get him involv in a terrifi conspiraci plot. nash grow more and more paranoid until a discoveri that turn hi entir world upsid down. now it is onli with alicia' help that he will be abl to recov hi mental strength and regain hi statu as the great mathematician we know him as today.. en"
494,494,8587,The Lion King,famili anim drama lossofpar wildboar uncl shaman redempt king scar hyena meerkat youngsimba(voice) adultsimba(voice) kingmufasa(voice) scar(voice) adultnala(voice) roger robminkoff a young lion cub name simba can't wait to be king. but hi uncl crave the titl for himself and will stop at noth to get it. en
495,495,72545,Journey 2: The Mysterious Island,"adventur action sciencefict mission mysteriousisland missingperson duringcreditsst 3d hank sean liz kailani gabato bradpeyton sean anderson partner with hi mom' boyfriend on a mission to find hi grandfather, who is thought to be miss on a mythic island. en"
496,496,109451,Cloudy with a Chance of Meatballs 2,"anim famili comedi inventor food scientist flintlockwood(voice) samsparks(voice) timlockwood(voice) chesterv(voice) babybrent(voice) codycameron krispearn after the disastr food storm in the first film, flint and hi friend are forc to leav the town. flint accept the invit from hi idol chester v to join the live corp company, which ha been task to clean the island, and where the best inventor in the world creat technolog for the better of mankind. when flint discov that hi machin still oper and now creat mutant food beast like live pickles, hungri tacodiles, shrimpanz and appl pie-thons, he and hi friend must return to save the world. en"
497,497,9533,Red Dragon,"crime thriller horror psychopath serialkil fbiagent hanniballect willgraham francisdolarhyd jackcrawford rebamcclan brettratn former fbi agent will graham, who wa onc almost kill by the savag hannib 'the cannibal' lecter, now ha no choic but to face him again, as it seem lecter is the onli one who can help graham track down a new serial killer. en"
498,498,2023,Hidalgo,"western adventur horserac hor racehor frankhopkin jazira sheikhriyadh aziz ladyannedavenport joejohnston set in 1890, thi is the stori of a poni express courier who travel to arabia to compet with hi horse, hidalgo, in a danger race for a massiv contest prize, in an adventur that send the pair around the world... en"
499,499,71880,Jack and Jill,"comedi duringcreditsst jack/jil erin alpacino felip ted dennisdugan jack sadelstein, a success adverti execut in lo angel with a beauti wife and kids, dread one event each year: the thanksgiv visit of hi twin sister jill. jill' needi and passive-aggress is madden to jack, turn hi normal tranquil life upsid down. en"
500,500,584,2 Fast 2 Furious,"action crime thriller miami carrac sportscar losangel car automobilerac briano'conn romanpearc monicafu carterveron tejpark johnsingleton it' a major double-cross when former polic offic brian o'conn team up with hi ex-con buddi roman pearc to transport a shipment of ""dirty"" money for shadi miami-ba import-export dealer carter verone. but the guy are actual work with undercov agent monica fuent to bring veron down. en"
501,501,309809,The Little Prince,"adventur anim fantasi philosophi utopia airplan adventur dystopia littleboy growingup neighbor motherdaughterrelationship school oldman littlegirl crazi basedonchildren'sbook stori socialdiff 3d theaviator(voice) themother(voice) mr.prince(voice) therose(voice) thefox(voice) markosborn base on the best-sel book 'the littl prince', the movi tell the stori of a littl girl that live with resign in a world where effici and work are the onli dogmas. everyth will chang when accid she discov her neighbor that will tell her about the stori of the littl princ that he onc met. en"
502,502,4858,The Invasion,"sciencefict thriller remak alien escap alieninva alieninfect sleep doppelgang newsreport textmessag siren contamin carol ben tucker dr.galeano oliv oliverhirschbiegel jamesmcteigu washington, d.c. psychologist carol bennel and her colleagu dr. ben driscol are the onli two peopl on earth who are awar of an epidem run rampant through the city. they discov an alien viru aboard a crash space shuttl that transform anyon who come into contact with it into unfeel drone while they sleep. carol realiz her son hold the key to stop the spread of the plagu and she race to find him befor it is too late. en"
503,503,17711,The Adventures of Rocky & Bullwinkle,"action adventur anim comedi famili adventur cartoon comedi breakingthefourthw talkingtothecamera roadmovi celebritycameo natasha bori karensympathi cappyvontrap fearlesslead desmcanuff rocki and bullwinkl have been live off the financ made from the rerun of their cartoon show. bori and natasha somehow manag to crossov into realiti and team up with fearless leader, an evil crimin turn media mogul with some evil plan up hi sleeve. rocki and bullwinkl must stop the three of them befor they wreak havoc. en"
504,504,328111,The Secret Life of Pets,"anim famili pet bunni anthropomorph dog anim apartmentbuild sewer terrier manhattan,newyorkc rodent mongrel max(voice) duke(voice) snowball(voice) gidget(voice) chloe(voice) chrisrenaud the quiet life of a terrier name max is upend when hi owner take in duke, a stray whom max instantli dislikes. en"
505,505,8698,The League of Extraordinary Gentlemen,"fantasi action thriller sciencefict savingtheworld vampir bite men invisibleman captainnemo allanquatermain venezia immort allanquatermain minahark tomsawi doriangray dr.henryjekyll/edwardhyd stephennorrington to prevent a world war from break out, famou charact from victorian literatur band togeth to do battl against a cun villain. en"
506,506,93456,Despicable Me 2,anim comedi famili secretag bakeri fallinginlov fatherdaughterrelationship duringcreditsst firstdat minion 3d gru(voice) lucy(voice) eduardo/elmacho(voice) margo(voice) dr.nefario(voice) pierrecoffin chrisrenaud gru is recruit by the anti-villain leagu to help deal with a power new super criminal. en
507,507,602,Independence Day,"action adventur sciencefict spacecraft patriot countdown independ inva war ufo extraterrestri spaceship alien battl captainstevenhil presidentthomasj.whitmor davidlevinson firstladymarilynwhitmor juliuslevinson rolandemmerich on juli 2, a giant alien mothership enter orbit around earth and deploy sever dozen saucer-shap 'destroyer' spacecraft that quickli lay wast to major citi around the planet. on juli 3, the unit state conduct a coordin counterattack that fails. on juli 4, a plan is devi to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile. en"
508,508,330,The Lost World: Jurassic Park,"adventur action sciencefict exoticisland dna paleontolog tyrannosaurusrex velociraptor sandiego dinosaur jurassicpark animalhorror dr.ianmalcolm dr.sarahhard rolandtembo johnhammond nickvanowen stevenspielberg four year after jurass park' genet bred dinosaur ran amok, multimillionair john hammond shock chao theorist ian malcolm by reveal that hammond ha been breed more beasti at a secret location. malcolm, hi paleontologist ladylov and a wildlif videograph join an expedit to document the lethal lizards' natur behavior in thi action-pack thriller. en"
509,509,953,Madagascar,"famili anim lion hippopotamu giraff penguin zebra alex marti melman gloria julien ericdarnel tommcgrath zoo anim leav the comfort of man-mad habitat for exot adventur in thi anim famili film. after escap from the zoo, four friend -- a lion, a hippo, a zebra and a giraff -- are sent back to africa. when their ship capsizes, strand them on madagascar, an island popul by crazi critters, the pal must adapt to jungl life and their new role as wild animals. en"
510,510,9693,Children of Men,"drama action thriller sciencefict policest hippi rebel miracl futur dystopia chao age childless faith surviv birth die theofaron jasper julian patric luke alfonsocuarón in 2027, in a chaotic world in which human can no longer procreate, a former activist agr to help transport a miracul pregnant woman to a sanctuari at sea, where her child' birth may help scientist save the futur of humankind. en"
511,511,36657,X-Men,"adventur action sciencefict mutant marvelcom superhero basedoncomicbook superhuman charlesxavier/professorx logan/wolverin ericlensherr/magneto ororomunroe/storm jeangrey/phoenix bryans two mutants, rogu and wolverine, come to a privat academi for their kind whose resid superhero team, the x-men, must oppo a terrorist organ with similar powers. en"
512,512,8909,Wanted,"action thriller crime assassin lossoffath secretsocieti missionofmurd reveng fox wesleygibson sloan cross pekwarski timurbekmambetov doormat wesley gibson discov that hi recent murder father – who wesley never knew – belong to a secret guild of assassins. after a leather-clad sexpot draft wesley into the society, he hone hi innat kill skill and turn avenger. en"
513,513,9802,The Rock,"action adventur thriller sanfrancisco fbi gasattack alcatraz hostagesitu fbiagent johnpatrickmason dr.stanleygoodsp brigadiergeneralfrancisx.hummel,usmc fbidirectorjameswomack majortombaxt michaelbay a group of renegad marin commando seiz a stockpil of chemic weapon and take over alcatraz, with 81 tourist as hostages. their leader demand $100 million to be paid, as restitut to famili of marin who die in covert op – or he will launch 15 rocket carri deadli vx ga into the san francisco bay area. en"
